z,r_v_mean_uv_ratio
-6.0,1.0126926525028672
-5.900000000000002,1.0370342549762115
-5.800000000000002,1.0407133303642375
-5.699999999999998,1.0034964936307371
-5.599999999999998,1.0026576027823046
-5.5,1.0324213079260756
-5.400000000000002,0.9972816596862809
-5.300000000000002,1.014012764639374
-5.199999999999998,1.0199496110717754
-5.099999999999999,0.9876626114960771
-5.0,1.000516268484515
-4.900000000000001,1.011954974516171
-4.800000000000001,0.9938360644727001
-4.7,0.959543106191722
-4.599999999999999,0.9865859704538487
-4.5,1.0003612105290238
-4.400000000000001,0.9621118863939657
-4.299999999999999,0.9595706108942309
-4.200000000000001,0.990324307201814
-4.099999999999999,0.9872733117860697
-4.0,0.934490584339742
-3.900000000000001,0.9541296364992736
-3.799999999999999,0.9419170089628583
-3.700000000000001,0.9719608779283182
-3.599999999999999,0.9697426161679253
-3.5,0.9646648979867658
-3.400000000000001,0.9308068052185753
-3.299999999999999,0.9360060511221941
-3.200000000000001,0.9437962353702601
-3.099999999999999,0.9474230714543935
-3.0,0.9097641974279099
-2.900000000000001,0.8739358757390218
-2.799999999999999,0.8281856262632099
-2.700000000000001,0.8457720489812891
-2.599999999999999,0.817621194919667
-2.5,0.8135899049508116
-2.4000000000000004,0.7906593913093853
-2.2999999999999994,0.7893606241020793
-2.2000000000000006,0.7569441789406331
-2.1000000000000005,0.7577929780862721
-2.0,0.7389886913337093
-1.8999999999999997,0.7426580055812235
-1.7999999999999996,0.7451612433213455
-1.7000000000000004,0.7383495155039457
-1.6000000000000003,0.7266335654787143
-1.5,0.7217945088097619
-1.3999999999999997,0.6801197081067698
-1.2999999999999996,0.6985956139065121
-1.2000000000000002,0.665621891299406
-1.1000000000000003,0.6787624385478833
-1.0,0.655812314832418
-0.8999999999999998,0.6564533120017947
-0.8000000000000003,0.6404180200152134
-0.6999999999999997,0.6264788114788492
-0.6000000000000001,0.6324177283918245
-0.5,0.6340674968074764
-0.4000000000000001,0.6516825911280707
-0.3,0.633398883914852
-0.2,0.6225233311267153
-0.1,0.5951495688148474
0.0,0.6018383619194873
0.1,0.595169168565139
0.2,0.5823115810431688
0.3,0.5871934927973247
0.4000000000000001,0.5679678979717484
0.5,0.5524973249739316
0.6000000000000001,0.558661615739281
0.6999999999999997,0.5279355132059823
0.8000000000000003,0.5363534624682835
0.8999999999999998,0.5343875693967953
1.0,0.5466363333235843
1.1000000000000003,0.5349518082092267
1.2000000000000002,0.5549159949229767
1.2999999999999996,0.5557834734626034
1.3999999999999997,0.5354084846306216
1.5,0.5351375436896111
1.6000000000000003,0.5385714183014252
1.7000000000000004,0.5506478699434008
1.7999999999999996,0.5689784802267926
1.8999999999999997,0.5342845455163553
2.0,0.5454048279479402
2.1000000000000005,0.562514636302886
2.2000000000000006,0.5499793151413728
2.2999999999999994,0.5283310462655166
2.4000000000000004,0.5613079881646449
2.5,0.5556787986298068
2.599999999999999,0.5833795542629954
2.700000000000001,0.5741211328958481
2.799999999999999,0.5525809104577024
2.900000000000001,0.5708355355823389
