timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-12T23:35:39.441219,0.010367099996074103,0.0,115.9,-5.5,1.0175152966e-05,-21.373001099,32.001846313
2026-02-12T23:35:40.442109,1.0117304000013974,0.0,115.9,-5.5,1.0217940144e-05,-21.488073349,31.999898911
2026-02-12T23:35:41.444421,2.013785299997835,0.0,115.9,-5.5,1.0256295354e-05,-21.607034683,31.999832153
2026-02-12T23:35:42.441519,3.010618499996781,0.0,115.9,-5.5,1.029082523e-05,-21.723617554,31.99980545
2026-02-12T23:35:43.442127,4.0107889999999315,0.0,115.9,-5.5,1.0321889931e-05,-21.838172913,31.999725342
2026-02-12T23:35:44.443007,5.012236299997312,0.0,115.9,-5.5,1.0347768693e-05,-21.947704315,31.999586105
2026-02-12T23:35:45.442892,6.0118264999982785,0.0,115.9,-5.5,1.0368868971e-05,-22.039535522,31.999782562
2026-02-12T23:35:46.439754,7.008447699998214,0.0,115.9,-5.5,1.0388665032e-05,-22.100063324,31.99977684
2026-02-12T23:35:47.442614,8.011837599995488,0.0,115.9,-5.5,1.0409590686e-05,-22.13073349,31.999860764
2026-02-12T23:35:48.443536,9.012441899998521,0.0,115.9,-5.5,1.0431089322e-05,-22.132408142,31.997350693
2026-02-12T23:35:49.441565,10.010852100000193,0.0,115.9,-5.5,1.0453236428e-05,-22.104452133,31.999855042
2026-02-12T23:35:50.440724,11.009329200001957,0.0,115.9,-5.5,1.0476465832e-05,-22.048347473,32.001312256
2026-02-12T23:35:51.441987,12.011281200000667,0.0,115.9,-5.5,1.0501094948e-05,-21.965961456,31.999794006
2026-02-12T23:35:52.442405,13.011770400000387,0.0,115.9,-5.5,1.0524361642e-05,-21.87159729,31.999893188
2026-02-12T23:35:53.440785,14.009379800001625,0.0,115.9,-5.5,1.0546010344e-05,-21.762466431,31.999807358
2026-02-12T23:35:54.440802,15.009815199999139,0.0,115.9,-5.5,1.0565810044e-05,-21.616149902,31.999839783
2026-02-12T23:35:55.439624,16.009148799996183,0.0,115.9,-5.5,1.0584906704e-05,-21.439792633,31.999822617
2026-02-12T23:35:56.444329,17.012871099999757,0.0,115.9,-5.5,1.0604789168e-05,-21.259178162,31.999860764
2026-02-12T23:35:57.440239,18.009583499995642,0.0,115.9,-5.5,1.0627826668e-05,-21.086503983,31.999887466
2026-02-12T23:35:58.441338,19.01042430000234,0.0,115.9,-5.5,1.0654365724e-05,-20.905759811,31.999769211
2026-02-12T23:35:59.440188,20.009722499999043,0.0,115.9,-5.5,1.0684540939e-05,-20.716995239,31.999807358
2026-02-12T23:36:00.440224,21.009619600001315,0.0,115.9,-5.5,1.0715971257e-05,-20.523273468,31.999729156
2026-02-12T23:36:01.439836,22.008721199999854,0.0,115.9,-5.5,1.0746416592e-05,-20.317468643,32.001861572
2026-02-12T23:36:02.443441,23.01261279999744,0.0,115.9,-5.5,1.0774530892e-05,-20.099380493,31.999801636
2026-02-12T23:36:03.439684,24.008986499997263,0.0,115.9,-5.5,1.0799545635e-05,-19.867551804,31.999835968
2026-02-12T23:36:04.443541,25.012451700000383,0.0,115.9,-5.5,1.0819430827e-05,-19.619379044,31.999847412
2026-02-12T23:36:05.442638,26.011482299996715,0.0,115.9,-5.5,1.0832850421e-05,-19.355350494,31.999773026
2026-02-12T23:36:06.443303,27.012720999999146,0.0,115.9,-5.5,1.0841517906e-05,-19.070848465,31.999868393
2026-02-12T23:36:07.440247,28.00960009999835,0.0,115.9,-5.5,1.0845178622e-05,-18.765003204,31.999750137
2026-02-12T23:36:08.441621,29.010370999996667,0.0,115.9,-5.5,1.084640644e-05,-18.442941666,31.999769211
2026-02-12T23:36:09.442174,30.011257899997872,0.0,115.9,-5.5,1.0847938029e-05,-18.132110596,31.999788284
2026-02-12T23:36:10.444642,31.013785499999358,0.0,115.9,-5.5,1.0849785212e-05,-17.837377548,31.999847412
2026-02-12T23:36:11.439441,32.00853939999797,0.0,115.9,-5.5,1.085079839e-05,-17.567840576,31.999883652
2026-02-12T23:36:12.443269,33.01209879999806,0.0,115.9,-5.5,1.0845801626e-05,-17.323730469,31.99981308
2026-02-12T23:36:13.443625,34.01220699999976,0.0,115.9,-5.5,1.0834917703e-05,-17.103610992,31.999820709
2026-02-12T23:36:14.440220,35.00882119999733,0.0,115.9,-5.5,1.0819846466e-05,-16.907369614,32.000988007
2026-02-12T23:36:15.440870,36.00944190000155,0.0,115.9,-5.5,1.0801853023e-05,-16.745666504,31.999866486
2026-02-12T23:36:16.442248,37.01129260000016,0.0,115.9,-5.5,1.0781132914e-05,-16.604585648,31.9998703
2026-02-12T23:36:17.443133,38.011187899996,0.0,115.9,-5.5,1.0758601093e-05,-16.463535309,31.999824524
2026-02-12T23:36:18.442954,39.01263029999973,0.0,115.9,-5.5,1.0733843737e-05,-16.322872162,31.999780655
2026-02-12T23:36:19.442715,40.01171330000216,0.0,115.9,-5.5,1.07073447e-05,-16.168615341,31.999700546
2026-02-12T23:36:20.441000,41.00989670000126,0.0,115.9,-5.5,1.0680798368e-05,-15.979548454,31.999843597
2026-02-12T23:36:21.442095,42.01053089999914,0.0,115.9,-5.5,1.0651941921e-05,-15.768790245,31.999958038
2026-02-12T23:36:22.443021,43.01192609999998,0.0,115.9,-5.5,1.0618345186e-05,-15.562866211,31.999937057
2026-02-12T23:36:23.442893,44.011681700001645,0.0,115.9,-5.5,1.0578519323e-05,-15.354216576,32.000843048
2026-02-12T23:36:24.442515,45.011120299997856,0.0,115.9,-5.5,1.0533550267e-05,-15.15178299,32.00226593
2026-02-12T23:36:25.443405,46.01252609999938,0.0,115.9,-5.5,1.0486965039e-05,-14.968111992,31.999799728
2026-02-12T23:36:26.441535,47.010813799999596,0.0,115.9,-5.5,1.0440054211e-05,-14.818692207,31.99977684
2026-02-12T23:36:27.441796,48.01082679999672,0.0,115.9,-5.5,1.0395143363e-05,-14.713811874,32.002464294
2026-02-12T23:36:28.440217,49.009120700000494,0.0,115.9,-5.5,1.0352471691e-05,-14.636868477,31.999794006
2026-02-12T23:36:29.443635,50.01255980000133,0.0,115.9,-5.5,1.0314051906e-05,-14.5739851,31.999811172
2026-02-12T23:36:30.443468,51.01223889999528,0.0,115.9,-5.5,1.0281701179e-05,-14.521409988,31.999769211
2026-02-12T23:36:31.443247,52.01327239999955,0.0,115.9,-5.5,1.0250821106e-05,-14.494947433,31.999931335
2026-02-12T23:36:32.444535,53.01320839999971,0.0,115.9,-5.5,1.0219595424e-05,-14.494075775,31.999774933
2026-02-12T23:36:33.442370,54.01196229999914,0.0,115.9,-5.5,1.0187129192e-05,-14.519269943,31.999771118
2026-02-12T23:36:34.440705,55.00960060000216,0.0,115.9,-5.5,1.0153517906e-05,-14.570402145,31.999822617
2026-02-12T23:36:35.442297,56.01190499999939,0.0,115.9,-5.5,1.0121841115e-05,-14.628464699,31.999917984
2026-02-12T23:36:36.443428,57.0127891000011,0.0,115.9,-5.5,1.0091933291e-05,-14.692249298,31.99911499
2026-02-12T23:36:37.441649,58.0110147000014,0.0,115.9,-5.5,1.0062389265e-05,-14.767621994,31.999780655
2026-02-12T23:36:38.443847,59.01198319999821,0.0,115.9,-5.5,1.0034601473e-05,-14.867460251,32.001102448
