timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-16T15:29:14.040091,46.01491410000017,0.0,0.0,-1.6,1.7069300156e-05,153.96543884,31.99971199
2026-02-16T15:29:15.033452,47.00896780000039,0.0,0.0,-1.6,1.7070533431e-05,153.94329834,31.999752045
2026-02-16T15:29:16.034402,48.009614200000215,0.0,0.0,-1.6,1.7073085473e-05,153.90986633,31.999794006
2026-02-16T15:29:17.036263,49.012095500000214,0.0,0.0,-1.6,1.7074198695e-05,153.86538696,31.999771118
2026-02-16T15:29:18.035670,50.01005600000008,0.0,0.0,-1.6,1.7072999981e-05,153.81489563,31.999757767
2026-02-16T15:29:19.038051,51.01335680000011,0.0,0.0,-1.6,1.7070799004e-05,153.7570343,31.999887466
2026-02-16T15:29:20.035431,52.0099979000006,0.0,0.0,-1.6,1.7069836758e-05,153.6920929,31.999736786
2026-02-16T15:29:21.036767,53.01213650000045,0.0,0.0,-1.6,1.7071339244e-05,153.6252594,31.99669838
2026-02-16T15:29:22.035325,54.010397699999885,0.0,0.0,-1.6,1.7075875803e-05,153.56309509,31.999898911
2026-02-16T15:29:23.034877,55.00995909999983,0.0,0.0,-1.6,1.7084117644e-05,153.5092926,31.99993515
2026-02-16T15:29:24.037072,56.01256890000059,0.0,0.0,-1.6,1.7097758246e-05,153.45925903,31.999954224
2026-02-16T15:29:25.036063,57.01045870000053,0.0,0.0,-1.6,1.7115002265e-05,153.41523743,31.999946594
2026-02-16T15:29:26.035913,58.01148960000046,0.0,0.0,-1.6,1.7135542294e-05,153.37649536,32.002971649
2026-02-16T15:29:27.036427,59.012448000000404,0.0,0.0,-1.6,1.7160024072e-05,153.3482666,32.001987457
