timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-17T16:48:40.804039,0.01172719999885885,657.6,-799.75,-2.3,6.674443398e-08,-16.712278366,31.999702454
2026-02-17T16:48:41.805006,1.014186399999744,657.6,-799.75,-2.3,6.6753273131e-08,-16.707771301,31.999910355
2026-02-17T16:48:42.802038,2.0098925000002055,657.6,-799.75,-2.3,6.6775740493e-08,-16.688894272,31.99978447
2026-02-17T16:48:43.801038,3.009314999999333,657.6,-799.75,-2.3,6.6811047361e-08,-16.657844543,31.999895096
2026-02-17T16:48:44.801007,4.0092586999999185,657.6,-799.75,-2.3,6.6860593506e-08,-16.614114761,32.003227234
2026-02-17T16:48:45.803007,5.011424799999077,657.6,-799.75,-2.3,6.6914921604e-08,-16.550201416,31.998456955
2026-02-17T16:48:46.805038,6.01273509999919,657.6,-799.75,-2.3,6.6965952783e-08,-16.468074799,31.999834061
2026-02-17T16:48:47.801007,7.009590099998604,657.6,-799.75,-2.3,6.7004783944e-08,-16.374876022,32.002300262
2026-02-17T16:48:48.801006,8.009409299998879,657.6,-799.75,-2.3,6.7027151829e-08,-16.264917374,31.999855042
2026-02-17T16:48:49.801008,9.009253999998691,657.6,-799.75,-2.3,6.7034854112e-08,-16.131402969,31.999853134
2026-02-17T16:48:50.804045,10.011732799999663,657.6,-799.75,-2.3,6.7036047824e-08,-15.980514526,31.999822617
2026-02-17T16:48:51.807038,11.015648299999157,657.6,-799.75,-2.3,6.7041185048e-08,-15.826724052,32.001541138
2026-02-17T16:48:52.801028,12.009747000000061,657.6,-799.75,-2.3,6.706282818e-08,-15.674968719,31.999872208
2026-02-17T16:48:53.801037,13.009233400000085,657.6,-799.75,-2.3,6.7106448398e-08,-15.52294445,31.999794006
2026-02-17T16:48:54.802038,14.010626999999658,657.6,-799.75,-2.3,6.7172763352e-08,-15.373346329,31.99984169
2026-02-17T16:48:55.800006,15.008700399999725,657.6,-799.75,-2.3,6.7247093227e-08,-15.222581863,31.999830246
2026-02-17T16:48:56.804007,16.012329399998634,657.6,-799.75,-2.3,6.7334880782e-08,-15.068976402,31.995923996
2026-02-17T16:48:57.803007,17.010827500000232,657.6,-799.75,-2.3,6.7440993234e-08,-14.929660797,31.99990654
2026-02-17T16:48:58.803006,18.011206799999854,657.6,-799.75,-2.3,6.7562218931e-08,-14.805031776,31.999902725
2026-02-17T16:48:59.803040,19.011216400000194,657.6,-799.75,-2.3,6.7692404571e-08,-14.700125694,31.999881744
2026-02-17T16:49:00.804008,20.012448499999664,657.6,-799.75,-2.3,6.7815065563e-08,-14.620511055,32.003650665
2026-02-17T16:49:01.806038,21.01496810000026,657.6,-799.75,-2.3,6.7925483904e-08,-14.560510635,31.999811172
2026-02-17T16:49:02.802008,22.010316599998987,657.6,-799.75,-2.3,6.8021414279e-08,-14.520153046,31.999698639
2026-02-17T16:49:03.800006,23.009156099999018,657.6,-799.75,-2.3,6.81033967e-08,-14.503649712,32.002204895
2026-02-17T16:49:04.802007,24.010500200000024,657.6,-799.75,-2.3,6.8160446176e-08,-14.507517815,31.999786377
2026-02-17T16:49:05.801007,25.00942380000015,657.6,-799.75,-2.3,6.8192065328e-08,-14.519231796,31.998491287
2026-02-17T16:49:06.806040,26.014208999999028,657.6,-799.75,-2.3,6.8199632608e-08,-14.537519455,31.999797821
2026-02-17T16:49:07.802007,27.011108599999716,657.6,-799.75,-2.3,6.8181101653e-08,-14.558724403,31.997343063
2026-02-17T16:49:08.802039,28.010056399998575,657.6,-799.75,-2.3,6.8148551691e-08,-14.579802513,32.002197266
