timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-13T19:54:16.764721,0.014117299997451482,-57.85,-519.9,1.2,8.76591821e-06,-24.453720093,32.000007629
2026-02-13T19:54:17.761631,1.0111736999970162,-57.85,-519.9,1.2,8.7728003564e-06,-24.62229538,31.999959946
2026-02-13T19:54:18.761238,2.0102970999978425,-57.85,-519.9,1.2,8.7730059022e-06,-24.758264542,31.999914169
2026-02-13T19:54:19.762730,3.01177419999658,-57.85,-519.9,1.2,8.7720191004e-06,-24.877609253,31.999902725
2026-02-13T19:54:20.760752,4.010658199997124,-57.85,-519.9,1.2,8.7704911493e-06,-24.962955475,31.999927521
2026-02-13T19:54:21.764548,5.013892599999963,-57.85,-519.9,1.2,8.7710859589e-06,-25.0111866,31.999757767
2026-02-13T19:54:22.763415,6.0122621999980765,-57.85,-519.9,1.2,8.7728294602e-06,-25.017435074,31.999858856
2026-02-13T19:54:23.760032,7.0084679999999935,-57.85,-519.9,1.2,8.7735616034e-06,-24.973896027,31.999856949
2026-02-13T19:54:24.760917,8.010442099999636,-57.85,-519.9,1.2,8.7740672825e-06,-24.891540527,32.002120972
2026-02-13T19:54:25.761995,9.011115399996925,-57.85,-519.9,1.2,8.7751523097e-06,-24.774658203,31.998764038
2026-02-13T19:54:26.763481,10.012017499997455,-57.85,-519.9,1.2,8.7757107394e-06,-24.630369186,31.99984169
2026-02-13T19:54:27.761539,11.01069379999899,-57.85,-519.9,1.2,8.7753951448e-06,-24.469911575,31.999782562
2026-02-13T19:54:28.759750,12.009746499999892,-57.85,-519.9,1.2,8.7769221864e-06,-24.290203094,31.999771118
2026-02-13T19:54:29.759036,13.009170199999062,-57.85,-519.9,1.2,8.7800226538e-06,-24.10934639,31.999792099
2026-02-13T19:54:30.759664,14.009789399999136,-57.85,-519.9,1.2,8.7863800218e-06,-23.942516327,31.999788284
2026-02-13T19:54:31.765381,15.014503099999274,-57.85,-519.9,1.2,8.7970429377e-06,-23.802236557,31.999769211
2026-02-13T19:54:32.759273,16.008930099997087,-57.85,-519.9,1.2,8.8125789262e-06,-23.685396194,31.999860764
2026-02-13T19:54:33.759208,17.00920099999712,-57.85,-519.9,1.2,8.8326814875e-06,-23.580654144,31.999757767
2026-02-13T19:54:34.761261,18.010745699997642,-57.85,-519.9,1.2,8.8547831183e-06,-23.490474701,31.999797821
2026-02-13T19:54:35.762410,19.012321499998507,-57.85,-519.9,1.2,8.876283573e-06,-23.404867172,31.999809265
2026-02-13T19:54:36.765427,20.01395969999794,-57.85,-519.9,1.2,8.8967190095e-06,-23.325769424,31.999774933
2026-02-13T19:54:37.761526,21.010749099998066,-57.85,-519.9,1.2,8.9160548669e-06,-23.255548477,31.999816895
2026-02-13T19:54:38.760742,22.010776299997815,-57.85,-519.9,1.2,8.9352497525e-06,-23.194000244,31.9998703
2026-02-13T19:54:39.762069,23.011467999996967,-57.85,-519.9,1.2,8.9556087914e-06,-23.136535645,31.999851227
2026-02-13T19:54:40.761634,24.01094639999792,-57.85,-519.9,1.2,8.9796885732e-06,-23.082891464,31.999795914
2026-02-13T19:54:41.762581,25.012311899998167,-57.85,-519.9,1.2,9.0081384769e-06,-23.028669357,31.999847412
2026-02-13T19:54:42.759333,26.00871819999884,-57.85,-519.9,1.2,9.0387848104e-06,-22.971347809,31.999759674
2026-02-13T19:54:43.760687,27.009972399999242,-57.85,-519.9,1.2,9.0721105153e-06,-22.901845932,31.99984169
2026-02-13T19:54:44.762966,28.011824199998955,-57.85,-519.9,1.2,9.1063657237e-06,-22.817773819,32.003662109
2026-02-13T19:54:45.761640,29.011440199999925,-57.85,-519.9,1.2,9.1407509899e-06,-22.730836868,31.998329163
2026-02-13T19:54:46.763066,30.012514599999122,-57.85,-519.9,1.2,9.1740148491e-06,-22.64006424,31.99987793
2026-02-13T19:54:47.760917,31.009777099996427,-57.85,-519.9,1.2,9.2032023531e-06,-22.542989731,31.999750137
2026-02-13T19:54:48.759988,32.009682999996585,-57.85,-519.9,1.2,9.2282671176e-06,-22.420686722,31.999700546
2026-02-13T19:54:49.759491,33.00884739999674,-57.85,-519.9,1.2,9.2486316134e-06,-22.264440536,31.999811172
2026-02-13T19:54:50.760611,34.00998219999747,-57.85,-519.9,1.2,9.2643558673e-06,-22.080324173,31.999856949
2026-02-13T19:54:51.763031,35.01255679999667,-57.85,-519.9,1.2,9.2765485533e-06,-21.856281281,32.000984192
2026-02-13T19:54:52.762367,36.0113053999994,-57.85,-519.9,1.2,9.2872041932e-06,-21.578689575,32.000133514
2026-02-13T19:54:53.762522,37.011851499999466,-57.85,-519.9,1.2,9.2951531769e-06,-21.25019455,31.999912262
2026-02-13T19:54:54.760317,38.00946019999901,-57.85,-519.9,1.2,9.2983545983e-06,-20.890220642,31.999858856
2026-02-13T19:54:55.762128,39.01060669999788,-57.85,-519.9,1.2,9.2973423307e-06,-20.505353928,31.99974823
2026-02-13T19:54:56.765337,40.014158099998895,-57.85,-519.9,1.2,9.2971195045e-06,-20.101507187,31.99990654
2026-02-13T19:54:57.760295,41.01038439999684,-57.85,-519.9,1.2,9.3007320174e-06,-19.687334061,31.999887466
2026-02-13T19:54:58.759349,42.0084532999972,-57.85,-519.9,1.2,9.3090820883e-06,-19.254125595,31.999914169
2026-02-13T19:54:59.762995,43.012390899999446,-57.85,-519.9,1.2,9.3233838925e-06,-18.804023743,31.99981308
