timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-14T19:47:55.507394,0.009988900001189904,0.0,-25.9,-1.9,2.6093712222e-05,165.75468445,31.999851227
2026-02-14T19:47:56.507120,1.0098653999993985,0.0,-25.9,-1.9,2.6139818146e-05,165.8034668,31.999828339
2026-02-14T19:47:57.509211,2.0120719999977155,0.0,-25.9,-1.9,2.6189894925e-05,165.85791016,31.999822617
2026-02-14T19:47:58.506139,3.0098854999996547,0.0,-25.9,-1.9,2.6240788429e-05,165.91421509,31.999835968
2026-02-14T19:47:59.507565,4.011225399997784,0.0,-25.9,-1.9,2.6289813832e-05,165.96875,31.99984169
2026-02-14T19:48:00.505074,5.009117599998717,0.0,-25.9,-1.9,2.6334735594e-05,166.01634216,31.999799728
2026-02-14T19:48:01.506661,6.009898299998895,0.0,-25.9,-1.9,2.6375260859e-05,166.05462646,31.999761581
2026-02-14T19:48:02.508876,7.0113363999989815,0.0,-25.9,-1.9,2.6409121347e-05,166.08053589,31.999742508
2026-02-14T19:48:03.508806,8.012379699997837,0.0,-25.9,-1.9,2.6433943276e-05,166.08901978,32.00202179
2026-02-14T19:48:04.505314,9.009182999998302,0.0,-25.9,-1.9,2.6450305086e-05,166.08197021,31.99977684
2026-02-14T19:48:05.506849,10.010554799999227,0.0,-25.9,-1.9,2.6460387744e-05,166.06233215,31.997428894
2026-02-14T19:48:06.507292,11.010794499998156,0.0,-25.9,-1.9,2.6464074836e-05,166.03396606,31.999919891
2026-02-14T19:48:07.507132,12.00990549999915,0.0,-25.9,-1.9,2.6462137612e-05,165.99909973,31.999895096
2026-02-14T19:48:08.506561,13.010247399997752,0.0,-25.9,-1.9,2.645684981e-05,165.95866394,31.999752045
2026-02-14T19:48:09.510413,14.013059000000794,0.0,-25.9,-1.9,2.6448806238e-05,165.90837097,31.999795914
2026-02-14T19:48:10.506933,15.009544900000037,0.0,-25.9,-1.9,2.6437195629e-05,165.85061646,32.000873566
2026-02-14T19:48:11.506708,16.00982369999838,0.0,-25.9,-1.9,2.6422267183e-05,165.7844696,31.999788284
2026-02-14T19:48:12.506048,17.009181999997963,0.0,-25.9,-1.9,2.6402831281e-05,165.71321106,31.999898911
2026-02-14T19:48:13.508290,18.01163860000088,0.0,-25.9,-1.9,2.6380512281e-05,165.63925171,31.996242523
2026-02-14T19:48:14.508070,19.011017400000128,0.0,-25.9,-1.9,2.6357045499e-05,165.56019592,31.999830246
2026-02-14T19:48:15.509061,20.012068,0.0,-25.9,-1.9,2.633263648e-05,165.4775238,31.997585297
2026-02-14T19:48:16.507794,21.01140569999916,0.0,-25.9,-1.9,2.6308476663e-05,165.39875793,31.999835968
2026-02-14T19:48:17.506968,22.01022870000088,0.0,-25.9,-1.9,2.628132097e-05,165.32038879,31.999916077
2026-02-14T19:48:18.507403,23.01084289999926,0.0,-25.9,-1.9,2.6250856536e-05,165.2368927,32.002853394
2026-02-14T19:48:19.507306,24.010629600001266,0.0,-25.9,-1.9,2.62183421e-05,165.14254761,31.999851227
2026-02-14T19:48:20.506727,25.00983289999931,0.0,-25.9,-1.9,2.6183997761e-05,165.0463562,31.996110916
2026-02-14T19:48:21.506760,26.009786099999474,0.0,-25.9,-1.9,2.6146164601e-05,164.95228577,31.999782562
2026-02-14T19:48:22.505879,27.008987299999717,0.0,-25.9,-1.9,2.6105639336e-05,164.86418152,31.999769211
2026-02-14T19:48:23.508417,28.011233000001084,0.0,-25.9,-1.9,2.6060375603e-05,164.78210449,31.999832153
2026-02-14T19:48:24.508031,29.011442299997725,0.0,-25.9,-1.9,2.6008674467e-05,164.70863342,31.999845505
2026-02-14T19:48:25.508942,30.011453600000095,0.0,-25.9,-1.9,2.5950628697e-05,164.64976501,32.000225067
2026-02-14T19:48:26.507818,31.011276299999736,0.0,-25.9,-1.9,2.5891418773e-05,164.60209656,31.999845505
2026-02-14T19:48:27.507597,32.01025329999902,0.0,-25.9,-1.9,2.5832336178e-05,164.56645203,31.999780655
2026-02-14T19:48:28.507064,33.00994219999848,0.0,-25.9,-1.9,2.5770257707e-05,164.54440308,31.999876022
2026-02-14T19:48:29.506846,34.009186899998895,0.0,-25.9,-1.9,2.5705661756e-05,164.53282166,31.999853134
2026-02-14T19:48:30.507528,35.01027030000114,0.0,-25.9,-1.9,2.5639777959e-05,164.52482605,31.999799728
2026-02-14T19:48:31.507591,36.01045359999989,0.0,-25.9,-1.9,2.5575029213e-05,164.51919556,31.999797821
2026-02-14T19:48:32.505626,37.008381100000406,0.0,-25.9,-1.9,2.5513776563e-05,164.51748657,31.9998703
2026-02-14T19:48:33.505777,38.00900249999904,0.0,-25.9,-1.9,2.5455907235e-05,164.51991272,31.999786377
2026-02-14T19:48:34.507971,39.01089819999834,0.0,-25.9,-1.9,2.5401181119e-05,164.52766418,31.999738693
2026-02-14T19:48:35.506968,40.01003320000018,0.0,-25.9,-1.9,2.5349523639e-05,164.54356384,31.999853134
2026-02-14T19:48:36.507203,41.010380600000644,0.0,-25.9,-1.9,2.5300767447e-05,164.56408691,31.99987793
2026-02-14T19:48:37.507539,42.01120620000074,0.0,-25.9,-1.9,2.5255929359e-05,164.58480835,31.999771118
2026-02-14T19:48:38.508602,43.01121960000091,0.0,-25.9,-1.9,2.5218689188e-05,164.60609436,31.999916077
2026-02-14T19:48:39.508938,44.01196799999889,0.0,-25.9,-1.9,2.5191384339e-05,164.62884521,31.999845505
2026-02-14T19:48:40.506363,45.009380299998156,0.0,-25.9,-1.9,2.5172619644e-05,164.65388489,31.999807358
2026-02-14T19:48:41.506537,46.01017639999918,0.0,-25.9,-1.9,2.516198947e-05,164.67910767,31.999378204
2026-02-14T19:48:42.507875,47.01178699999946,0.0,-25.9,-1.9,2.5163712053e-05,164.70524597,31.999855042
2026-02-14T19:48:43.505683,48.00849329999983,0.0,-25.9,-1.9,2.5178029318e-05,164.73443604,31.999809265
2026-02-14T19:48:44.506188,49.00989019999906,0.0,-25.9,-1.9,2.5202692996e-05,164.76860046,31.999816895
2026-02-14T19:48:45.507024,50.01035670000056,0.0,-25.9,-1.9,2.5231565814e-05,164.80950928,31.99978447
2026-02-14T19:48:46.508701,51.011449300000095,0.0,-25.9,-1.9,2.5264154829e-05,164.84887695,31.999893188
2026-02-14T19:48:47.508972,52.0121094999995,0.0,-25.9,-1.9,2.5300805646e-05,164.88697815,31.999780655
2026-02-14T19:48:48.506923,53.010081299999,0.0,-25.9,-1.9,2.5338913474e-05,164.92913818,31.999889374
2026-02-14T19:48:49.508292,54.010825499997736,0.0,-25.9,-1.9,2.5377812563e-05,164.98484802,31.999799728
2026-02-14T19:48:50.509853,55.01310150000063,0.0,-25.9,-1.9,2.5419469239e-05,165.05281067,31.999195099
2026-02-14T19:48:51.507741,56.01127859999906,0.0,-25.9,-1.9,2.5465660656e-05,165.13020325,31.999893188
2026-02-14T19:48:52.509246,57.01217959999849,0.0,-25.9,-1.9,2.5514005756e-05,165.21273804,31.999879837
2026-02-14T19:48:53.507456,58.011208399999305,0.0,-25.9,-1.9,2.5561621442e-05,165.29498291,31.99994278
2026-02-14T19:48:54.507140,59.01081730000078,0.0,-25.9,-1.9,2.5609415388e-05,165.37315369,31.999910355
