timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-12T17:52:56.301420,0.008420300000580028,0.0,115.9,-0.4,5.7476840993e-06,-39.002788544,31.999912262
2026-02-12T17:52:57.304123,1.011590600001,0.0,115.9,-0.4,5.773112207e-06,-38.933799744,31.998378754
2026-02-12T17:52:58.302007,2.009471000001213,0.0,115.9,-0.4,5.7983152146e-06,-38.807201385,31.999406815
2026-02-12T17:52:59.301254,3.009388800001034,0.0,115.9,-0.4,5.8222058215e-06,-38.63961792,31.999835968
2026-02-12T17:53:00.303291,4.010966700001518,0.0,115.9,-0.4,5.8440032262e-06,-38.453575134,31.999847412
2026-02-12T17:53:01.301867,5.009377600001244,0.0,115.9,-0.4,5.8628183979e-06,-38.256603241,31.999843597
2026-02-12T17:53:02.302526,6.0096653000000515,0.0,115.9,-0.4,5.8765776885e-06,-38.06804657,31.999782562
2026-02-12T17:53:03.303322,7.011514000001625,0.0,115.9,-0.4,5.8847658693e-06,-37.905979156,31.999929428
2026-02-12T17:53:04.304502,8.012690500001554,0.0,115.9,-0.4,5.8863874983e-06,-37.800994873,31.999792099
2026-02-12T17:53:05.303454,9.011392100001103,0.0,115.9,-0.4,5.8844598243e-06,-37.768314362,31.999860764
2026-02-12T17:53:06.303485,10.010304600000381,0.0,115.9,-0.4,5.8788459683e-06,-37.812042236,31.999704361
2026-02-12T17:53:07.302075,11.01051600000028,0.0,115.9,-0.4,5.8677737798e-06,-37.934890747,31.999811172
2026-02-12T17:53:08.301642,12.009265500000765,0.0,115.9,-0.4,5.8514956436e-06,-38.11340332,31.99977684
2026-02-12T17:53:09.301212,13.008837000001222,0.0,115.9,-0.4,5.8296886891e-06,-38.32806015,31.999868393
2026-02-12T17:53:10.305126,14.013002100000449,0.0,115.9,-0.4,5.8037389863e-06,-38.565864563,31.999713898
2026-02-12T17:53:11.303814,15.010991600000125,0.0,115.9,-0.4,5.7766296777e-06,-38.797168732,31.999794006
2026-02-12T17:53:12.301100,16.008986700000605,0.0,115.9,-0.4,5.7481097429e-06,-38.996925354,31.999782562
