z,r_v_mean_uv
-1.0,30.2679956804
-0.8999999999999998,30.511844064100003
-0.8000000000000003,30.074513779266667
-0.6999999999999997,30.18681224303333
-0.6000000000000001,30.4703421231
-0.5,31.016916909700004
-0.40000000000000013,30.077887095066668
-0.30000000000000004,29.954817910033334
-0.20000000000000007,29.741324821500005
-0.10000000000000003,30.433510195000004
0.0,28.810586385
0.10000000000000003,28.16001233436667
0.20000000000000007,28.9113728892
0.30000000000000004,29.2494066039
0.40000000000000013,29.098539198433336
0.5,28.75952917153333
0.6000000000000001,28.18623185406667
0.6999999999999997,28.299327701966668
0.8000000000000003,27.319945365899994
0.8999999999999998,26.397469021766668
1.0,23.9513791408
1.1000000000000003,23.687176023166675
1.2000000000000002,23.718006741499998
1.2999999999999996,22.949857460199993
1.3999999999999995,22.6256130797
1.5,23.56675213373334
1.6000000000000005,22.276490138499998
1.7000000000000004,23.3364190839
1.7999999999999996,21.9634703171
1.8999999999999995,22.13723885986667
2.0,20.9692562445
2.1000000000000005,20.58929082223333
2.2000000000000006,20.933695668633334
2.2999999999999994,20.663739875799994
2.4000000000000004,19.670436813633334
2.5,19.85801184983334
2.599999999999999,18.981026369166667
2.700000000000001,20.30489849863333
2.799999999999999,19.6343347246
2.900000000000001,18.828064457833342
