z,theta_mean
-1.0,169.426365153
-0.8999999999999998,169.51709340299996
-0.8000000000000003,168.20560201033334
-0.6999999999999997,169.41706695566668
-0.6000000000000001,168.04213460266672
-0.5,169.447497049
-0.40000000000000013,169.73435618133328
-0.30000000000000004,168.0324783316667
-0.20000000000000007,167.75332692433332
-0.10000000000000003,167.77129770899998
0.0,166.4548197426667
0.10000000000000003,165.595346578
0.20000000000000007,166.73828582766672
0.30000000000000004,166.6556330366667
0.40000000000000013,165.64174296133334
0.5,165.47920125266668
0.6000000000000001,166.4973322553333
0.6999999999999997,164.82708994533334
0.8000000000000003,165.15451405933334
0.8999999999999998,165.3537928276667
1.0,157.94190673766667
1.1000000000000003,158.80652262433333
1.2000000000000002,158.5165883376667
1.2999999999999996,157.3905878703333
1.3999999999999995,159.60348510766667
1.5,156.7800262446667
1.6000000000000005,157.41842193666665
1.7000000000000004,154.62094828266666
1.7999999999999996,155.82713470433333
1.8999999999999995,154.79126943
2.0,154.20486958766668
2.1000000000000005,151.96870320633334
2.2000000000000006,153.95040893566662
2.2999999999999994,154.107873026
2.4000000000000004,153.85417582166667
2.5,151.91088765466668
2.599999999999999,153.13758850166667
2.700000000000001,150.84364980033334
2.799999999999999,154.14195658399998
2.900000000000001,152.54031117700004
