z,r_v_mean_uv_ratio
-5.0,0.9826349911171263
-4.900000000000001,0.9885009866280786
-4.800000000000001,1.031104520112566
-4.7,1.0172304359203312
-4.599999999999999,1.0190112484254186
-4.5,0.989919380305879
-4.400000000000001,0.996973289965166
-4.299999999999999,1.0135236968126833
-4.200000000000001,0.974695565088211
-4.099999999999999,0.9945703986905335
-4.0,0.9838241212518357
-3.900000000000001,0.992850505442328
-3.799999999999999,0.9946234934865367
-3.700000000000001,1.0338134798211511
-3.599999999999999,0.9867238869321523
-3.5,0.9777432237987286
-3.400000000000001,1.0026562228980473
-3.299999999999999,0.9732846910652267
-3.200000000000001,0.987581276744578
-3.099999999999999,0.9863897470637304
-3.0,0.9635283880202247
-2.900000000000001,0.9551276819123239
-2.799999999999999,0.9396762147385204
-2.700000000000001,0.9470750751892503
-2.599999999999999,0.9590784482526412
-2.5,0.9458379022756629
-2.4000000000000004,0.9724451778612406
-2.2999999999999994,0.9209831732037586
-2.2000000000000006,0.9254369392706846
-2.1000000000000005,0.952222455647307
-2.0,0.9155472928684962
-1.8999999999999997,0.9079016359856052
-1.7999999999999996,0.8821214997319049
-1.7000000000000004,0.8823996426527485
-1.6000000000000003,0.8649695010421812
-1.5,0.8529569772833299
-1.3999999999999997,0.8541818509076192
-1.2999999999999996,0.8220059190887142
-1.2000000000000002,0.8041556171710886
-1.1000000000000003,0.7855801663029415
-1.0,0.8300349535274126
-0.8999999999999998,0.7884374519314292
-0.8000000000000003,0.7869707884898254
-0.6999999999999997,0.783445553875038
-0.6000000000000001,0.724618799594319
-0.5,0.7090016762706882
-0.4000000000000001,0.7123442698533798
-0.3,0.7035744310575383
-0.2,0.7094450440708184
-0.1,0.7075956013395244
0.0,0.6817569826646607
0.1,0.6459957659982082
0.2,0.6344568037699251
0.3,0.6245497039207886
0.4000000000000001,0.6365978495722677
0.5,0.6373736256760807
0.6000000000000001,0.5968468139754766
0.6999999999999997,0.6186400269655463
0.8000000000000003,0.5973095175652334
0.8999999999999998,0.5937297565341664
1.0,0.5946998828023053
1.1000000000000003,0.5835977155673299
1.2000000000000002,0.566930624363702
1.2999999999999996,0.568846177800931
1.3999999999999997,0.5901004124776434
1.5,0.5603725384992242
1.6000000000000003,0.5524508058714618
1.7000000000000004,0.5806170041597968
1.7999999999999996,0.5499995118873325
1.8999999999999997,0.5666624330695145
2.0,0.5352012494689556
2.1000000000000005,0.5545594626819302
2.2000000000000006,0.5760386644176336
2.2999999999999994,0.5474994017563192
2.4000000000000004,0.5535122153662977
2.5,0.5426750113877199
2.599999999999999,0.536384109982371
2.700000000000001,0.5349546832627833
2.799999999999999,0.5483768682993068
2.900000000000001,0.48183252104964963
3.0,0.5047972226558604
3.099999999999999,0.5110097675727406
3.200000000000001,0.49496196647771706
3.299999999999999,0.4947445774391661
3.400000000000001,0.48786912420208634
3.5,0.4987503241596828
3.599999999999999,0.49397380146852854
3.700000000000001,0.5115193644319522
3.799999999999999,0.48275081066344383
3.900000000000001,0.46031341715120955
