z,r_v_std_uv
-5.0,0.0007093337037515
-4.900000000000001,0.0002691691163170943
-4.800000000000001,0.0006243861816332363
-4.7,0.000534177019865791
-4.599999999999999,0.00024382689500607543
-4.5,0.0002327851294676805
-4.400000000000001,9.273269038209499e-05
-4.299999999999999,0.0005738481653744936
-4.200000000000001,0.00019782164067293144
-4.099999999999999,0.00037346698795950514
-4.0,0.000645133300586865
-3.900000000000001,0.00031492274221539736
-3.799999999999999,0.0008109631855620368
-3.700000000000001,0.0005990307110908981
-3.599999999999999,0.000853849223917556
-3.5,0.00029341834277300116
-3.400000000000001,0.0002924748665115338
-3.299999999999999,0.00046068912849603116
-3.200000000000001,0.0010052150285317224
-3.099999999999999,0.00045518889251792944
-3.0,0.0008504917426216981
-2.900000000000001,0.00047705493904814537
-2.799999999999999,0.0008738367136708954
-2.700000000000001,0.00011090953683219197
-2.599999999999999,0.0007220815104211679
-2.5,0.00011441838777432167
-2.4000000000000004,0.0006454940254784527
-2.2999999999999994,0.0008378764647565304
-2.2000000000000006,0.0002490289783622672
-2.1000000000000005,0.00021171307038466924
-2.0,0.00046582927521173075
-1.8999999999999995,0.0002595842826465332
-1.7999999999999996,0.0005200428999807203
-1.7000000000000004,0.00024684107717410785
-1.6000000000000005,0.00029795766126611707
-1.5,0.00023335319088946344
-1.3999999999999995,0.00013669095227375212
-1.2999999999999996,0.00031267782605656465
-1.2000000000000002,0.0007969801585690926
-1.1000000000000003,0.0005836656549140486
-1.0,0.0005354896596311606
-0.8999999999999998,0.0006490546746402913
-0.8000000000000003,0.0004640052367795366
-0.6999999999999997,0.0012338754240094557
-0.6000000000000001,0.0007718237386682424
-0.5,0.000509577651833176
-0.40000000000000013,0.0007072569261614439
-0.30000000000000004,0.0014358828287506353
-0.20000000000000007,0.00044999512650723564
-0.10000000000000003,0.0012399607182728392
0.0,0.0009250991130616683
0.10000000000000003,0.0004167321374675974
0.20000000000000007,0.0005908639314888767
0.30000000000000004,0.0002912517901588958
0.40000000000000013,0.0006170982945135384
0.5,0.0005158158435948208
0.6000000000000001,0.0002662192902850198
0.6999999999999997,0.000685081513955413
0.8000000000000003,0.00046575786468507275
0.8999999999999998,0.0006146550528367446
1.0,0.00015043777517324245
1.1000000000000003,0.001032812604940404
1.2000000000000002,0.00026706843683254103
1.2999999999999996,0.0011253912950236781
1.3999999999999995,0.0006073842729233448
1.5,0.0004856666356352209
1.6000000000000005,0.0005426480227703342
1.7000000000000004,0.00039377489460470385
1.7999999999999996,0.0006481322159653781
1.8999999999999995,0.00030056581650648605
2.0,0.00042562058922019004
2.1000000000000005,0.00023511795698168302
2.2000000000000006,0.0006737054975637248
2.2999999999999994,0.0006379667604415632
2.4000000000000004,0.0006151186890779643
2.5,0.000492528483389249
2.599999999999999,0.0006712830135854563
2.700000000000001,0.0006771912762075682
2.799999999999999,0.0009254761583578407
2.900000000000001,0.0007392234979915984
3.0,0.000806824020897833
3.099999999999999,0.0008469220054786921
3.200000000000001,0.0006657972139430486
3.299999999999999,0.0007976541360966432
3.400000000000001,0.001353794849416365
3.5,0.000328546202963675
3.599999999999999,0.0006431096677154383
3.700000000000001,0.0009643430186608428
3.799999999999999,0.00031625285643199254
3.900000000000001,0.0005164950444940711
