timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-09T17:32:07.504740,0.008749399999942398,0.0,0.0,-1.0,4.3185944378e-05,170.46966553,31.999824524
2026-02-09T17:32:08.503623,1.0087031000002753,0.0,0.0,-1.0,4.3209605792e-05,170.43955994,31.999811172
2026-02-09T17:32:09.508541,2.012578099998791,0.0,0.0,-1.0,4.3236690544e-05,170.40388489,31.999765396
2026-02-09T17:32:10.506028,3.0106082999991486,0.0,0.0,-1.0,4.3268159061e-05,170.3605957,31.999782562
2026-02-09T17:32:11.503204,4.008420799997111,0.0,0.0,-1.0,4.3304993596e-05,170.31278992,31.999887466
2026-02-09T17:32:12.505839,5.010350699998526,0.0,0.0,-1.0,4.3346644816e-05,170.26269531,31.999807358
2026-02-09T17:32:13.505809,6.009827099998802,0.0,0.0,-1.0,4.3391020881e-05,170.21318054,31.99981308
2026-02-09T17:32:14.508604,7.012974899997062,0.0,0.0,-1.0,4.3434953113e-05,170.16282654,31.999927521
2026-02-09T17:32:15.507947,8.01223889999892,0.0,0.0,-1.0,4.3478597945e-05,170.11039734,31.999721527
2026-02-09T17:32:16.508455,9.012300099999266,0.0,0.0,-1.0,4.3521034968e-05,170.05641174,31.999771118
2026-02-09T17:32:17.506141,10.010038899999927,0.0,0.0,-1.0,4.3561598432e-05,170.00111389,31.9998703
2026-02-09T17:32:18.504593,11.009062599998288,0.0,0.0,-1.0,4.360413368e-05,169.94488525,31.999830246
2026-02-09T17:32:19.509991,12.014186899999913,0.0,0.0,-1.0,4.3647858547e-05,169.89057922,31.999853134
2026-02-09T17:32:20.504104,13.008642499997222,0.0,0.0,-1.0,4.3688149162e-05,169.84382629,31.999847412
2026-02-09T17:32:21.505960,14.009760999997525,0.0,0.0,-1.0,4.372528565e-05,169.80299377,31.999788284
2026-02-09T17:32:22.504961,15.00958719999835,0.0,0.0,-1.0,4.3760337576e-05,169.76579285,31.999820709
2026-02-09T17:32:23.504226,16.009446899999602,0.0,0.0,-1.0,4.379325037e-05,169.73199463,31.99987793
2026-02-09T17:32:24.509616,17.014229499996873,0.0,0.0,-1.0,4.3825100875e-05,169.7019043,31.999889374
2026-02-09T17:32:25.505390,18.009339999996882,0.0,0.0,-1.0,4.3856955017e-05,169.67677307,31.999830246
2026-02-09T17:32:26.504009,19.009399499998835,0.0,0.0,-1.0,4.3894127884e-05,169.65657043,31.999843597
2026-02-09T17:32:27.507194,20.0111696999993,0.0,0.0,-1.0,4.3937438022e-05,169.64363098,31.999914169
2026-02-09T17:32:28.505561,21.010007400000177,0.0,0.0,-1.0,4.3984706281e-05,169.63415527,31.999895096
2026-02-09T17:32:29.507471,22.01209209999797,0.0,0.0,-1.0,4.403503408e-05,169.62791443,31.999940872
2026-02-09T17:32:30.508873,23.01249249999819,0.0,0.0,-1.0,4.4082404202e-05,169.62565613,31.999902725
2026-02-09T17:32:31.505538,24.01034869999785,0.0,0.0,-1.0,4.4124302804e-05,169.62815857,31.999809265
2026-02-09T17:32:32.506293,25.010811500000273,0.0,0.0,-1.0,4.4160704419e-05,169.63262939,31.999856949
2026-02-09T17:32:33.508057,26.012653199999477,0.0,0.0,-1.0,4.4191259803e-05,169.63861084,31.999919891
2026-02-09T17:32:34.506027,27.01139989999865,0.0,0.0,-1.0,4.4215557864e-05,169.64457703,31.999946594
2026-02-09T17:32:35.505151,28.00993599999856,0.0,0.0,-1.0,4.4236236135e-05,169.65104675,31.999893188
2026-02-09T17:32:36.506455,29.011052499998186,0.0,0.0,-1.0,4.4252279622e-05,169.65995789,31.999883652
2026-02-09T17:32:37.506787,30.011378899998817,0.0,0.0,-1.0,4.4259686547e-05,169.67051697,31.999801636
2026-02-09T17:32:38.505774,31.00993009999729,0.0,0.0,-1.0,4.4255863031e-05,169.6809845,32.001312256
2026-02-09T17:32:39.508201,32.01300139999876,0.0,0.0,-1.0,4.4242264266e-05,169.69248962,31.999797821
2026-02-09T17:32:40.507952,33.012434599997505,0.0,0.0,-1.0,4.4223364966e-05,169.7056427,31.999713898
2026-02-09T17:32:41.506817,34.0119014999982,0.0,0.0,-1.0,4.4201940909e-05,169.71334839,31.999752045
2026-02-09T17:32:42.507275,35.01194259999829,0.0,0.0,-1.0,4.4178428652e-05,169.71182251,31.999925613
2026-02-09T17:32:43.506153,36.010506200000236,0.0,0.0,-1.0,4.4151242037e-05,169.703125,31.999912262
2026-02-09T17:32:44.508550,37.01349569999729,0.0,0.0,-1.0,4.4115698984e-05,169.69091797,31.999780655
2026-02-09T17:32:45.506619,38.01110599999811,0.0,0.0,-1.0,4.4071923185e-05,169.677948,31.999839783
