timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-14T17:56:43.755030,0.009695799999462906,0.0,-25.9,0.1,2.3303211492e-05,159.77377319,31.999765396
2026-02-14T17:56:44.756691,1.0109101999987615,0.0,-25.9,0.1,2.3314507416e-05,159.70732117,31.99978447
2026-02-14T17:56:45.758150,2.0124741999989055,0.0,-25.9,0.1,2.3330652766e-05,159.63967896,31.996332169
2026-02-14T17:56:46.756335,3.0103839999992488,0.0,-25.9,0.1,2.3353124561e-05,159.57365417,31.999135971
2026-02-14T17:56:47.757488,4.011320199999318,0.0,-25.9,0.1,2.3378701371e-05,159.50100708,31.999828339
2026-02-14T17:56:48.756670,5.0098858999990625,0.0,-25.9,0.1,2.3405102183e-05,159.42558289,31.999834061
2026-02-14T17:56:49.756126,6.010022599999502,0.0,-25.9,0.1,2.3432156013e-05,159.35423279,31.999910355
2026-02-14T17:56:50.757060,7.010722099999839,0.0,-25.9,0.1,2.3463053367e-05,159.29289246,31.999734879
2026-02-14T17:56:51.756166,8.010358899999119,0.0,-25.9,0.1,2.3499058443e-05,159.23982239,31.999902725
2026-02-14T17:56:52.758856,9.012211400000524,0.0,-25.9,0.1,2.3537499146e-05,159.19491577,31.999774933
2026-02-14T17:56:53.755690,10.009774000000107,0.0,-25.9,0.1,2.3576925742e-05,159.162323,31.999822617
2026-02-14T17:56:54.755894,11.009592899999916,0.0,-25.9,0.1,2.3620232241e-05,159.14389038,31.99978447
2026-02-14T17:56:55.759031,12.013105300000461,0.0,-25.9,0.1,2.3667073037e-05,159.13711548,31.999961853
2026-02-14T17:56:56.757138,13.011540399998921,0.0,-25.9,0.1,2.3714379495e-05,159.14300537,31.999895096
2026-02-14T17:56:57.755096,14.008718999999473,0.0,-25.9,0.1,2.3762366254e-05,159.16482544,31.999801636
2026-02-14T17:56:58.756141,15.010103799999342,0.0,-25.9,0.1,2.3810771381e-05,159.20094299,31.999902725
2026-02-14T17:56:59.754603,16.009393599999385,0.0,-25.9,0.1,2.385803964e-05,159.25228882,31.999820709
2026-02-14T17:57:00.756367,17.010531699999774,0.0,-25.9,0.1,2.3903290639e-05,159.32476807,31.999706268
2026-02-14T17:57:01.760203,18.014120300000286,0.0,-25.9,0.1,2.3945969588e-05,159.41172791,31.999811172
2026-02-14T17:57:02.755676,19.009303299999374,0.0,-25.9,0.1,2.3982813218e-05,159.51116943,31.999834061
2026-02-14T17:57:03.755641,20.009436999998798,0.0,-25.9,0.1,2.4013914299e-05,159.62019348,31.999879837
2026-02-14T17:57:04.756690,21.010559700000158,0.0,-25.9,0.1,2.4041160941e-05,159.7383728,31.999757767
2026-02-14T17:57:05.754737,22.009372299999086,0.0,-25.9,0.1,2.4064684112e-05,159.85906982,32.001461029
2026-02-14T17:57:06.757030,23.010533200000282,0.0,-25.9,0.1,2.4083081371e-05,159.98347473,31.999546051
2026-02-14T17:57:07.757023,24.010800899999595,0.0,-25.9,0.1,2.409566514e-05,160.10237122,31.999830246
2026-02-14T17:57:08.759012,25.01283340000009,0.0,-25.9,0.1,2.410403431e-05,160.21020508,31.9998703
2026-02-14T17:57:09.755988,26.010400199998912,0.0,-25.9,0.1,2.4109964215e-05,160.31399536,31.999679565
2026-02-14T17:57:10.756226,27.010400999999547,0.0,-25.9,0.1,2.4115423003e-05,160.42092896,31.999807358
2026-02-14T17:57:11.756504,28.010042099998827,0.0,-25.9,0.1,2.4120410671e-05,160.52987671,32.000938416
