timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-17T19:15:50.118057,0.011602499998843996,12.15,79.6,0.9,3.0109195137e-09,-3.0450518131,31.999822617
2026-02-17T19:15:51.118058,1.0106837999992422,12.15,79.6,0.9,3.0376605675e-09,-4.637491703,32.00296402
2026-02-17T19:15:52.116093,2.0094599000003655,12.15,79.6,0.9,3.0470506118e-09,-6.5291309357,31.999734879
2026-02-17T19:15:53.117090,3.0096531999988656,12.15,79.6,0.9,3.027736506e-09,-8.9624509811,31.999851227
2026-02-17T19:15:54.117087,4.0098080999996455,12.15,79.6,0.9,2.9967919257e-09,-12.041243553,31.999824524
2026-02-17T19:15:55.119057,5.012012200000754,12.15,79.6,0.9,2.9543283375e-09,-15.39346981,31.999465942
2026-02-17T19:15:56.118058,6.011587000000873,12.15,79.6,0.9,2.9191846718e-09,-18.993577957,31.999952316
2026-02-17T19:15:57.119057,7.011537899998075,12.15,79.6,0.9,2.9007063418e-09,-22.62663269,31.99994278
2026-02-17T19:15:58.118089,8.01171279999835,12.15,79.6,0.9,2.8856215195e-09,-25.957300186,31.999879837
2026-02-17T19:15:59.119057,9.011662900000374,12.15,79.6,0.9,2.8707543009e-09,-29.278236389,31.999900818
2026-02-17T19:16:00.117058,10.010070199998154,12.15,79.6,0.9,2.8815507758e-09,-32.713485718,31.999889374
2026-02-17T19:16:01.118090,11.010449299999891,12.15,79.6,0.9,2.9386273415e-09,-36.098548889,31.999843597
2026-02-17T19:16:02.119057,12.011807300001237,12.15,79.6,0.9,3.0543936269e-09,-39.239021301,31.999740601
2026-02-17T19:16:03.119058,13.011178500000824,12.15,79.6,0.9,3.2300995212e-09,-41.752155304,31.998319626
2026-02-17T19:16:04.118058,14.011283600000752,12.15,79.6,0.9,3.4485125866e-09,-43.648956299,31.996952057
2026-02-17T19:16:05.118058,15.010676300000341,12.15,79.6,0.9,3.6802301207e-09,-45.010803223,31.997623444
2026-02-17T19:16:06.118088,16.01135670000076,12.15,79.6,0.9,3.894456313e-09,-45.825866699,31.99978447
2026-02-17T19:16:07.116057,17.00894100000005,12.15,79.6,0.9,4.0836938275e-09,-46.198989868,31.999853134
2026-02-17T19:16:08.117081,18.009965000001102,12.15,79.6,0.9,4.2550336588e-09,-46.441162109,31.999774933
2026-02-17T19:16:09.118089,19.01040120000107,12.15,79.6,0.9,4.4177106417e-09,-46.611846924,31.999893188
2026-02-17T19:16:10.117091,20.01011649999782,12.15,79.6,0.9,4.5757504452e-09,-46.762435913,31.999797821
2026-02-17T19:16:11.117058,21.010106699999596,12.15,79.6,0.9,4.710335233e-09,-47.043235779,31.999729156
2026-02-17T19:16:12.120089,22.013243800000055,12.15,79.6,0.9,4.8242898565e-09,-47.765659332,31.999834061
2026-02-17T19:16:13.116089,23.008942399999796,12.15,79.6,0.9,4.9403756641e-09,-49.242111206,31.999889374
2026-02-17T19:16:14.117057,24.009856799999397,12.15,79.6,0.9,5.0656998596e-09,-51.268074036,31.99779892
2026-02-17T19:16:15.119088,25.011557499998162,12.15,79.6,0.9,5.1930939549e-09,-53.460842133,31.996404648
2026-02-17T19:16:16.117088,26.009960700001102,12.15,79.6,0.9,5.3207029893e-09,-55.77898407,31.999757767
2026-02-17T19:16:17.118058,27.010629500000505,12.15,79.6,0.9,5.4362585544e-09,-58.136508942,31.999887466
2026-02-17T19:16:18.116056,28.008694500000274,12.15,79.6,0.9,5.5330504622e-09,-60.455535889,31.999910355
2026-02-17T19:16:19.119060,29.011666599999444,12.15,79.6,0.9,5.5959650247e-09,-62.697143555,31.999761581
2026-02-17T19:16:20.118058,30.010256199999276,12.15,79.6,0.9,5.6120774694e-09,-64.701919556,31.999757767
2026-02-17T19:16:21.119057,31.012077799998224,12.15,79.6,0.9,5.5704836299e-09,-66.477729797,31.999753952
2026-02-17T19:16:22.117058,32.01002199999857,12.15,79.6,0.9,5.4788413806e-09,-68.214736938,31.999811172
2026-02-17T19:16:23.121056,33.01405370000066,12.15,79.6,0.9,5.3487450025e-09,-70.019683838,31.999721527
2026-02-17T19:16:24.119058,34.01157919999969,12.15,79.6,0.9,5.1885602481e-09,-71.906845093,31.999855042
2026-02-17T19:16:25.118093,35.01083819999985,12.15,79.6,0.9,5.0134665308e-09,-73.683036804,31.999794006
2026-02-17T19:16:26.120058,36.012249799998244,12.15,79.6,0.9,4.8447805767e-09,-75.089286804,31.99974823
2026-02-17T19:16:27.116089,37.00874860000113,12.15,79.6,0.9,4.6762664851e-09,-76.070503235,32.002372742
2026-02-17T19:16:28.120092,38.012317099997745,12.15,79.6,0.9,4.5127412918e-09,-76.802764893,31.999757767
2026-02-17T19:16:29.119058,39.01177779999853,12.15,79.6,0.9,4.3716457121e-09,-77.359153748,32.001483917
2026-02-17T19:16:30.120058,40.01240599999801,12.15,79.6,0.9,4.2493937258e-09,-77.766860962,31.999916077
2026-02-17T19:16:31.119091,41.01191760000074,12.15,79.6,0.9,4.1426453379e-09,-77.940490723,31.999887466
2026-02-17T19:16:32.116089,42.00890319999962,12.15,79.6,0.9,4.0527119438e-09,-77.732620239,31.997131348
2026-02-17T19:16:33.119058,43.012616799998796,12.15,79.6,0.9,3.9958361064e-09,-77.151390076,31.999887466
2026-02-17T19:16:34.117059,44.01010419999875,12.15,79.6,0.9,3.9847316557e-09,-76.40852356,31.999818802
2026-02-17T19:16:35.119088,45.01239160000114,12.15,79.6,0.9,4.0039278559e-09,-75.612091064,31.99978447
2026-02-17T19:16:36.119092,46.01145879999967,12.15,79.6,0.9,4.0422221126e-09,-74.910194397,31.999757767
2026-02-17T19:16:37.117089,47.0101055999985,12.15,79.6,0.9,4.0779881694e-09,-74.20513916,31.999853134
2026-02-17T19:16:38.116058,48.00896020000073,12.15,79.6,0.9,4.0938918922e-09,-73.512557983,31.999801636
2026-02-17T19:16:39.118088,49.011181199999555,12.15,79.6,0.9,4.0879268859e-09,-72.843933105,31.999807358
2026-02-17T19:16:40.116091,50.008842499999446,12.15,79.6,0.9,4.0734944307e-09,-72.05620575,32.001918793
2026-02-17T19:16:41.119058,51.01225859999977,12.15,79.6,0.9,4.0755465669e-09,-71.321609497,32.002723694
2026-02-17T19:16:42.118088,52.01057260000016,12.15,79.6,0.9,4.1140784113e-09,-70.688247681,31.99978447
2026-02-17T19:16:43.116089,53.00953980000122,12.15,79.6,0.9,4.1752299396e-09,-70.278167725,32.002220154
2026-02-17T19:16:44.117089,54.01011830000061,12.15,79.6,0.9,4.2492764862e-09,-70.298179626,31.999809265
2026-02-17T19:16:45.116058,55.00877129999935,12.15,79.6,0.9,4.318624125e-09,-70.669723511,31.999856949
2026-02-17T19:16:46.119058,56.011536300000444,12.15,79.6,0.9,4.3828101148e-09,-71.383911133,31.999858856
2026-02-17T19:16:47.119058,57.01190839999981,12.15,79.6,0.9,4.4427483914e-09,-72.323616028,31.999704361
2026-02-17T19:16:48.118089,58.010894899998675,12.15,79.6,0.9,4.5116199665e-09,-73.284584045,31.999822617
2026-02-17T19:16:49.116057,59.00922359999822,12.15,79.6,0.9,4.5985184549e-09,-74.185012817,31.999872208
