sqrt_TW_freq,theta,theta_sigma,amp,amp_sigma
8.484911580394316,2.739912483552664,0.12133580919191177,9.902796343475804e-06,7.682129211643523e-06
33.941390140456335,1.9843029602167406,1.4391513229487711,1.7298787327183334e-06,1.1301206808808485e-06
