z,r_v_std_uv
-5.0,0.17142102070397397
-4.900000000000001,0.14293142485158708
-4.800000000000001,0.24172432658900925
-4.7,0.06904242582541988
-4.599999999999999,0.24547114244862994
-4.5,0.10971889015587052
-4.400000000000001,0.05226113455765088
-4.299999999999999,0.15073886956116195
-4.200000000000001,0.20990052198782727
-4.099999999999999,0.07556421112192621
-4.0,0.07595259618075291
-3.900000000000001,0.1879492578529199
-3.799999999999999,0.1785031478545706
-3.700000000000001,0.07946157665179693
-3.599999999999999,0.21081767105927562
-3.5,0.263244437146407
-3.400000000000001,0.10707814108738906
-3.299999999999999,0.2114874901099826
-3.200000000000001,0.13363936017475472
-3.099999999999999,0.13380634370064748
-3.0,0.10364049934647514
-2.900000000000001,0.12000944330226769
-2.799999999999999,0.23804322313032697
-2.700000000000001,0.20785183434837406
-2.599999999999999,0.29738930905565253
-2.5,0.21707430960901866
-2.4000000000000004,0.07161543506696649
-2.2999999999999994,0.15081769837598225
-2.2000000000000006,0.34070928146290147
-2.1000000000000005,0.4042759563237224
-2.0,0.2377924581510557
-1.8999999999999995,0.05989385169490266
-1.7999999999999996,0.2204249489073973
-1.7000000000000004,0.21398770694033792
-1.6000000000000005,0.03249514064555974
-1.5,0.06024273194377899
-1.3999999999999995,0.23314902774945637
-1.2999999999999996,0.1590162255445481
-1.2000000000000002,0.3254111127974826
-1.1000000000000003,0.19956417197858514
-1.0,0.29242408201103315
-0.8999999999999998,0.03836219693367418
-0.8000000000000003,0.24074947391085813
-0.6999999999999997,0.1375149035049271
-0.6000000000000001,0.1602735479763343
-0.5,0.3174259459249768
-0.40000000000000013,0.13626788461446987
-0.30000000000000004,0.10722562933222862
-0.20000000000000007,0.09697111133148839
-0.10000000000000003,0.37027494534052485
0.0,0.10568061897742427
0.10000000000000003,0.221466891243596
0.20000000000000007,0.11087956015497269
0.30000000000000004,0.06065254879067764
0.40000000000000013,0.06022510083324094
0.5,0.23752212325088756
0.6000000000000001,0.11431685672287215
0.6999999999999997,0.2149016369773603
0.8000000000000003,0.23956140689843156
0.8999999999999998,0.17945473327660336
