z,r_v_std_uv
-3.0,0.14629705953350794
-2.900000000000001,0.07871684403826323
-2.799999999999999,0.1406452248567071
-2.700000000000001,0.02805961689214057
-2.599999999999999,0.1879178836248958
-2.5,0.17396481187008322
-2.4000000000000004,0.26910133368121364
-2.2999999999999994,0.2042032008919182
-2.2000000000000006,0.07959302513166272
-2.1000000000000005,0.04072237824664558
-2.0,0.2047398934501374
-1.8999999999999995,0.2813738187614901
-1.7999999999999996,0.12124370920606231
-1.7000000000000004,0.19740943250127901
-1.6000000000000005,0.12232269858375848
-1.5,0.3010103582953728
-1.3999999999999995,0.1585054984025457
-1.2999999999999996,0.1823502746108336
-1.2000000000000002,0.10920410615640584
-1.1000000000000003,0.05164050980790661
-1.0,0.08754417253698742
-0.8999999999999998,0.02831972470062519
-0.8000000000000003,0.23706029094898398
-0.6999999999999997,0.1489095369830088
-0.6000000000000001,0.16560161076051735
-0.5,0.22775548060031003
-0.40000000000000013,0.02474228158102515
-0.30000000000000004,0.4033300283540643
-0.20000000000000007,0.2248140909409955
-0.10000000000000003,0.11746644452462095
0.0,0.035825746402510496
0.10000000000000003,0.12409502952500481
0.20000000000000007,0.16267586088088312
0.30000000000000004,0.48793219468892285
0.40000000000000013,0.26551766437705593
0.5,0.04832897458991144
0.6000000000000001,0.16442997217723768
0.6999999999999997,0.019775470885969103
0.8000000000000003,0.23184771770449308
0.8999999999999998,0.353918669360439
1.0,0.20912788052503203
1.1000000000000003,0.03872527062202983
1.2000000000000002,0.0322775303432366
1.2999999999999996,0.178190944827805
1.3999999999999995,0.04030428922707081
1.5,0.16190296728197467
1.6000000000000005,0.10500220241089997
1.7000000000000004,0.3985266050369816
1.7999999999999996,0.3753225176834145
1.8999999999999995,0.079370472904328
2.0,0.23186209134747013
2.1000000000000005,0.12027382604018405
2.2000000000000006,0.11028612454652699
2.2999999999999994,0.38963958557767403
2.4000000000000004,0.07029766715396345
2.5,0.11460921371131716
2.599999999999999,0.08218765602276572
2.700000000000001,0.36521628494976477
2.799999999999999,0.40237433882184637
2.900000000000001,0.209304439234898
