timestamp,elapsed_time,Stage_X_um,Stage_Y_um,Stage_Z_um,R_V,Theta_deg,Frequency_Hz
2026-02-09T20:17:41.505381,46.010923300000286,0.0,0.0,-2.3,4.4354943384e-05,169.57194519,31.999824524
2026-02-09T20:17:42.505768,47.01076180000018,0.0,0.0,-2.3,4.4377939048e-05,169.58448792,31.999809265
2026-02-09T20:17:43.506435,48.012408399998094,0.0,0.0,-2.3,4.4402193453e-05,169.58711243,31.999816895
2026-02-09T20:17:44.513534,49.01911449999898,0.0,0.0,-2.3,4.4426546083e-05,169.57987976,31.999860764
2026-02-09T20:17:45.502603,50.00900679999904,0.0,0.0,-2.3,4.4450254791e-05,169.56738281,31.999856949
2026-02-09T20:17:46.505451,51.01110459999836,0.0,0.0,-2.3,4.4473774324e-05,169.55082703,31.999816895
2026-02-09T20:17:47.503135,52.008731900001294,0.0,0.0,-2.3,4.449874541e-05,169.5329895,31.99990654
2026-02-09T20:17:48.505575,53.01084830000036,0.0,0.0,-2.3,4.4524946134e-05,169.51847839,31.999797821
2026-02-09T20:17:49.514612,54.02051279999796,0.0,0.0,-2.3,4.4551550673e-05,169.51081848,31.999843597
2026-02-09T20:17:50.502809,55.00840959999914,0.0,0.0,-2.3,4.4575208449e-05,169.51028442,31.999704361
2026-02-09T20:17:51.503143,56.009108999998716,0.0,0.0,-2.3,4.4598866225e-05,169.51603699,32.000404358
2026-02-09T20:17:52.506277,57.01179129999946,0.0,0.0,-2.3,4.4620381232e-05,169.52687073,31.999855042
2026-02-09T20:17:53.503848,58.00936509999883,0.0,0.0,-2.3,4.4639458793e-05,169.54188538,31.999807358
2026-02-09T20:17:54.504173,59.00991150000118,0.0,0.0,-2.3,4.4658951083e-05,169.55969238,31.999856949
